Name,Label,Intensity,FractionalEnrichment,UnlabeledFragment,NACorrected,CellLine,GrowthConditions,Treatment,Media
hypoxanthine,C13-label-2,315.6939,0.0433,hypoxanthine,315.4558213,CFTr,Sphere,treated,C13 glucose
hypoxanthine,C13-label-2,53.84233,0.0133,hypoxanthine,46.15297672,CFTr,monolayer,treated,C13 glucose
hypoxanthine,C13-label-2,92.65617,0.0124,hypoxanthine,81.57816989,CFTr,Sphere,treated,C13 glucose
hypoxanthine,C13-label-2,84,0.028,hypoxanthine,83.53968961,H1299,monolayer,NA,C13 glucose
hypoxanthine,C13-label-2,56.94816,0.0077,hypoxanthine,47.1846643,CFTr,Sphere,treated,Regular
hypoxanthine,C13-label-2,0,0,hypoxanthine,-22.8338244,CFTr,Sphere,NA,Regular
hypoxanthine,C13-label-2,223.3941,0.0291,hypoxanthine,206.4529337,QC,NA,NA,NA
hypoxanthine,C13-label-2,11,0.2603,hypoxanthine,10.34965963,QC,NA,NA,NA
hypoxanthine,C13-label-2,0,0,hypoxanthine,-0.013906626,Water,NA,NA,NA
hypoxanthine,C13-label-2,0,0,hypoxanthine,-0.33975166,Metmix,NA,NA,NA
hypoxanthine,C13-label-2,0,0,hypoxanthine,-0.00566101,ACN,NA,NA,NA
hypoxanthine,C13-label-2,0,0,hypoxanthine,0,Water,NA,NA,NA
hypoxanthine,C13-label-2,201.3333,0.0305,hypoxanthine,203.2874357,CFTr,Sphere,NA,C13 glucose
hypoxanthine,C13-label-2,59,0.0183,hypoxanthine,54.23618885,CFTr,monolayer,NA,Regular
hypoxanthine,C13-label-2,27.33333,0.0019,hypoxanthine,11.66725539,QC,NA,NA,NA
hypoxanthine,C13-label-2,25,0.0007,hypoxanthine,4.32437802,QC,NA,NA,NA
hypoxanthine,C13-label-2,0,0,hypoxanthine,-0.011591589,Metmix,NA,NA,NA
hypoxanthine,C13-label-2,29.74841,0.013,hypoxanthine,23.68680362,CFTr,monolayer,NA,Regular
hypoxanthine,C13-label-2,220.9503,0.0566,hypoxanthine,225.5705496,H1299,sphere,NA,C13 glucose
hypoxanthine,C13-label-1,461.4049,0.0113,hypoxanthine,82.91660208,CFTr,Sphere,treated,Regular
hypoxanthine,C13-label-1,472.7751,0,hypoxanthine,-107.0051526,CFTr,Sphere,NA,Regular
hypoxanthine,C13-label-1,455.5851,0.0288,hypoxanthine,166.5969871,H1299,sphere,NA,Regular
hypoxanthine,C13-label-1,296.5197,0,hypoxanthine,-55.55109551,H1299,sphere,NA,Regular
hypoxanthine,C13-label-1,112.6979,0,hypoxanthine,-102.5351694,H1299,monolayer,NA,Regular
hypoxanthine,C13-label-1,24,0,hypoxanthine,-129.8309002,CFTr,monolayer,NA,C13 glucose
hypoxanthine,C13-label-1,244.3333,0.0039,hypoxanthine,16.71400845,H1299,monolayer,NA,Regular
hypoxanthine,C13-label-1,546.8581,0.0433,hypoxanthine,274.3591639,CFTr,Sphere,NA,C13 glucose
hypoxanthine,C13-label-1,693.7722,0.0055,hypoxanthine,65.46209969,CFTr,Sphere,NA,Regular
hypoxanthine,C13-label-1,266.1776,0,hypoxanthine,-121.7619992,QC,NA,NA,NA
hypoxanthine,C13-label-1,0,0,hypoxanthine,-2.473874703,Water,NA,NA,NA
hypoxanthine,C13-label-1,873.3138,0.1179,hypoxanthine,678.1952425,H1299,sphere,NA,C13 glucose
hypoxanthine,C13-label-1,93.65299,0,hypoxanthine,-41.27816367,CFTr,monolayer,treated,C13 glucose
hypoxanthine,C13-label-1,55.83427,0,hypoxanthine,-205.3003699,CFTr,monolayer,treated,Regular
hypoxanthine,C13-label-1,242.7381,0,hypoxanthine,-70.67549178,QC,NA,NA,NA
hypoxanthine,C13-label-1,114.9298,0.0122,hypoxanthine,22.29070364,CFTr,monolayer,NA,C13 glucose
hypoxanthine,C13-label-1,354.9662,0.0266,hypoxanthine,133.89286,CFTr,Sphere,treated,C13 glucose
hypoxanthine,C13-label-1,230.0928,0,hypoxanthine,-93.54242236,H1299,sphere,NA,Regular
hypoxanthine,C13-label-1,155.457,0.0295,hypoxanthine,59.03304437,CFTr,monolayer,treated,C13 glucose
hypoxanthine,C13-label-1,341.2798,0.069,hypoxanthine,212.0265753,CFTr,Sphere,NA,C13 glucose
hypoxanthine,C13-label-1,139.2651,0,hypoxanthine,-103.5393601,CFTr,monolayer,treated,Regular
hypoxanthine,C13-label-1,111.7851,0.0013,hypoxanthine,2.867193402,CFTr,monolayer,NA,C13 glucose
hypoxanthine,C13-label-1,58,0,hypoxanthine,-133.8895222,CFTr,monolayer,NA,Regular
hypoxanthine,C13-label-1,226.841,0.0545,hypoxanthine,124.137262,H1299,monolayer,NA,C13 glucose
hypoxanthine,C13-label-1,95.99223,0,hypoxanthine,-81.49873758,H1299,monolayer,NA,Regular
hypoxanthine,C13-label-1,0,0,hypoxanthine,-261.6642593,H1299,sphere,NA,C13 glucose
hypoxanthine,C13-label-1,356.3268,0.0038,hypoxanthine,24.0892539,QC,NA,NA,NA
hypoxanthine,C13-label-1,346.2755,0.2023,hypoxanthine,302.4415365,H1299,monolayer,NA,C13 glucose
hypoxanthine,C13-label-1,114.881,0,hypoxanthine,-108.3931239,CFTr,monolayer,treated,Regular
hypoxanthine,C13-label-1,229.1893,0,hypoxanthine,-41.602967,CFTr,Sphere,treated,Regular
hypoxanthine,C13-label-1,142.0181,0,hypoxanthine,-228.7596962,CFTr,Sphere,treated,C13 glucose
hypoxanthine,C13-label-1,150.2382,0,hypoxanthine,-33.25428918,CFTr,monolayer,treated,C13 glucose
hypoxanthine,C13-label-1,206.3153,0,hypoxanthine,-133.9237472,CFTr,Sphere,treated,C13 glucose
hypoxanthine,C13-label-1,29.33333,0,hypoxanthine,-127.854475,H1299,monolayer,NA,C13 glucose
hypoxanthine,C13-label-1,153.9919,0,hypoxanthine,-176.5339553,CFTr,Sphere,treated,Regular
hypoxanthine,C13-label-1,289.3333,0,hypoxanthine,-372.5749111,CFTr,Sphere,NA,Regular
hypoxanthine,C13-label-1,428.4215,0.0116,hypoxanthine,82.23688778,QC,NA,NA,NA
hypoxanthine,C13-label-1,22.33333,0.5798,hypoxanthine,23.05619201,QC,NA,NA,NA
hypoxanthine,C13-label-1,0,0,hypoxanthine,-1.017623767,Water,NA,NA,NA
hypoxanthine,C13-label-1,7,0.1923,hypoxanthine,6.548825566,Metmix,NA,NA,NA
hypoxanthine,C13-label-1,0,0,hypoxanthine,-0.41424193,ACN,NA,NA,NA
hypoxanthine,C13-label-1,0,0,hypoxanthine,0,Water,NA,NA,NA
hypoxanthine,C13-label-1,20.66667,0,hypoxanthine,-305.4624611,CFTr,Sphere,NA,C13 glucose
hypoxanthine,C13-label-1,100.3333,0,hypoxanthine,-56.97345751,CFTr,monolayer,NA,Regular
hypoxanthine,C13-label-1,254.0664,0,hypoxanthine,-79.79840977,QC,NA,NA,NA
hypoxanthine,C13-label-1,361.8766,0.0068,hypoxanthine,43.66193872,QC,NA,NA,NA
hypoxanthine,C13-label-1,0,0,hypoxanthine,-0.84820947,Metmix,NA,NA,NA
hypoxanthine,C13-label-1,123.6667,0.0172,hypoxanthine,31.39035268,CFTr,monolayer,NA,Regular
hypoxanthine,C13-label-1,15.33333,0,hypoxanthine,-187.032911,H1299,sphere,NA,C13 glucose
hypoxanthine,C12 PARENT,6772.147,0.9824,hypoxanthine,7177.964819,CFTr,Sphere,treated,Regular
hypoxanthine,C12 PARENT,10182.92,0.9898,hypoxanthine,10793.12684,CFTr,Sphere,NA,Regular
hypoxanthine,C12 PARENT,5254.996,0.9619,hypoxanthine,5569.899238,H1299,sphere,NA,Regular
hypoxanthine,C12 PARENT,6191.254,0.9969,hypoxanthine,6562.262071,H1299,sphere,NA,Regular
hypoxanthine,C12 PARENT,3728.998,0.9963,hypoxanthine,3952.456504,H1299,monolayer,NA,Regular
hypoxanthine,C12 PARENT,2619.061,0.9905,hypoxanthine,2776.007036,CFTr,monolayer,NA,C13 glucose
hypoxanthine,C12 PARENT,4045.667,0.9923,hypoxanthine,4288.101749,H1299,monolayer,NA,Regular
hypoxanthine,C12 PARENT,5050.799,0.8448,hypoxanthine,5353.465826,CFTr,Sphere,NA,C13 glucose
hypoxanthine,C12 PARENT,11183.24,0.989,hypoxanthine,11853.39056,CFTr,Sphere,NA,Regular
hypoxanthine,C12 PARENT,6772.63,0.9651,hypoxanthine,7178.476763,QC,NA,NA,NA
hypoxanthine,C12 PARENT,41.80437,0.9999,hypoxanthine,44.3094778,Water,NA,NA,NA
hypoxanthine,C12 PARENT,4009.458,0.7389,hypoxanthine,4249.722942,H1299,sphere,NA,C13 glucose
hypoxanthine,C12 PARENT,2356.496,0.995,hypoxanthine,2497.707948,CFTr,monolayer,treated,C13 glucose
hypoxanthine,C12 PARENT,4458.28,0.9974,hypoxanthine,4725.440395,CFTr,monolayer,treated,Regular
hypoxanthine,C12 PARENT,5494.147,0.9429,hypoxanthine,5823.381253,QC,NA,NA,NA
hypoxanthine,C12 PARENT,1659.184,0.9651,hypoxanthine,1758.609844,CFTr,monolayer,NA,C13 glucose
hypoxanthine,C12 PARENT,4025.284,0.8471,hypoxanthine,4266.497307,CFTr,Sphere,treated,C13 glucose
hypoxanthine,C12 PARENT,5656.562,0.9881,hypoxanthine,5995.528897,H1299,sphere,NA,Regular
hypoxanthine,C12 PARENT,1756.196,0.9317,hypoxanthine,1861.435244,CFTr,monolayer,treated,C13 glucose
hypoxanthine,C12 PARENT,2462.514,0.85,hypoxanthine,2610.079028,CFTr,Sphere,NA,C13 glucose
hypoxanthine,C12 PARENT,4216.577,0.9921,hypoxanthine,4469.253453,CFTr,monolayer,treated,Regular
hypoxanthine,C12 PARENT,1931.704,0.9506,hypoxanthine,2047.460481,CFTr,monolayer,NA,C13 glucose
hypoxanthine,C12 PARENT,3289.919,0.9955,hypoxanthine,3487.065895,CFTr,monolayer,NA,Regular
hypoxanthine,C12 PARENT,1920.535,0.8941,hypoxanthine,2035.622184,H1299,monolayer,NA,C13 glucose
hypoxanthine,C12 PARENT,3077.594,0.9885,hypoxanthine,3262.017416,H1299,monolayer,NA,Regular
hypoxanthine,C12 PARENT,4421.691,0.8315,hypoxanthine,4686.658816,H1299,sphere,NA,C13 glucose
hypoxanthine,C12 PARENT,5904.884,0.9745,hypoxanthine,6258.73148,QC,NA,NA,NA
hypoxanthine,C12 PARENT,1023.145,0.7253,hypoxanthine,1084.456497,H1299,monolayer,NA,C13 glucose
hypoxanthine,C12 PARENT,3866.659,0.9833,hypoxanthine,4098.366777,CFTr,monolayer,treated,Regular
hypoxanthine,C12 PARENT,4762.867,0.9783,hypoxanthine,5048.279632,CFTr,Sphere,treated,Regular
hypoxanthine,C12 PARENT,6381.359,0.9287,hypoxanthine,6763.759027,CFTr,Sphere,treated,C13 glucose
hypoxanthine,C12 PARENT,3223.253,0.9867,hypoxanthine,3416.404966,CFTr,monolayer,treated,C13 glucose
hypoxanthine,C12 PARENT,5917.746,0.9561,hypoxanthine,6272.364229,CFTr,Sphere,treated,C13 glucose
hypoxanthine,C12 PARENT,2680.137,0.9538,hypoxanthine,2840.742987,H1299,monolayer,NA,C13 glucose
hypoxanthine,C12 PARENT,5710.934,0.9819,hypoxanthine,6053.159115,CFTr,Sphere,treated,Regular
hypoxanthine,C12 PARENT,11421.13,1,hypoxanthine,12105.536,CFTr,Sphere,NA,Regular
hypoxanthine,C12 PARENT,6199.367,0.9265,hypoxanthine,6570.861239,QC,NA,NA,NA
hypoxanthine,C12 PARENT,6,0.1599,hypoxanthine,6.359547263,QC,NA,NA,NA
hypoxanthine,C12 PARENT,17.19615,0.4861,hypoxanthine,18.22662144,Water,NA,NA,NA
hypoxanthine,C12 PARENT,13.33333,0.415,hypoxanthine,14.13232372,Metmix,NA,NA,NA
hypoxanthine,C12 PARENT,7,0.9999,hypoxanthine,7.419471807,ACN,NA,NA,NA
hypoxanthine,C12 PARENT,0,0,hypoxanthine,0,Water,NA,NA,NA
hypoxanthine,C12 PARENT,5527.896,0.8785,hypoxanthine,5859.152646,CFTr,Sphere,NA,C13 glucose
hypoxanthine,C12 PARENT,2740.055,0.9803,hypoxanthine,2904.251546,CFTr,monolayer,NA,Regular
hypoxanthine,C12 PARENT,5848.978,0.9877,hypoxanthine,6199.475338,QC,NA,NA,NA
hypoxanthine,C12 PARENT,5672.447,0.9379,hypoxanthine,6012.365799,QC,NA,NA,NA
hypoxanthine,C12 PARENT,14.33333,0.9999,hypoxanthine,15.19224826,Metmix,NA,NA,NA
hypoxanthine,C12 PARENT,1660.18,0.967,hypoxanthine,1759.665529,CFTr,monolayer,NA,Regular
hypoxanthine,C12 PARENT,3432.159,0.9131,hypoxanthine,3637.829562,H1299,sphere,NA,C13 glucose
citrate/isocitrate,C13-label-6,14.97805,0.0092,citrate/isocitrate,14.72055119,CFTr,Sphere,treated,Regular
citrate/isocitrate,C13-label-6,0,0,citrate/isocitrate,-1.387854773,CFTr,Sphere,NA,Regular
citrate/isocitrate,C13-label-6,45.73991,0.0088,citrate/isocitrate,45.99164856,H1299,sphere,NA,Regular
citrate/isocitrate,C13-label-6,58.78068,0.0072,citrate/isocitrate,59.83583273,H1299,sphere,NA,Regular
citrate/isocitrate,C13-label-6,7,0.0072,citrate/isocitrate,7.128778127,H1299,monolayer,NA,Regular
citrate/isocitrate,C13-label-6,20.33333,0.0139,citrate/isocitrate,20.38536564,CFTr,monolayer,NA,C13 glucose
citrate/isocitrate,C13-label-6,0,0,citrate/isocitrate,0.004601854,H1299,monolayer,NA,Regular
citrate/isocitrate,C13-label-6,0,0,citrate/isocitrate,-8.037811065,CFTr,Sphere,NA,C13 glucose
citrate/isocitrate,C13-label-6,0,0,citrate/isocitrate,-0.132537576,CFTr,Sphere,NA,Regular
citrate/isocitrate,C13-label-6,0,0,citrate/isocitrate,-0.757750026,QC,NA,NA,NA
citrate/isocitrate,C13-label-6,6.666667,0.3031,citrate/isocitrate,6.785921201,Water,NA,NA,NA
citrate/isocitrate,C13-label-6,0,0,citrate/isocitrate,-3.943822408,H1299,sphere,NA,C13 glucose
citrate/isocitrate,C13-label-6,39,0.0434,citrate/isocitrate,38.4659011,CFTr,monolayer,treated,C13 glucose
citrate/isocitrate,C13-label-6,0,0,citrate/isocitrate,-0.298513098,CFTr,monolayer,treated,Regular
citrate/isocitrate,C13-label-6,6.666667,0.0034,citrate/isocitrate,5.928828973,QC,NA,NA,NA
citrate/isocitrate,C13-label-6,0,0,citrate/isocitrate,-1.137987985,CFTr,monolayer,NA,C13 glucose
citrate/isocitrate,C13-label-6,35.57457,0.0154,citrate/isocitrate,34.47469983,CFTr,Sphere,treated,C13 glucose
citrate/isocitrate,C13-label-6,38.15541,0.0065,citrate/isocitrate,38.83963914,H1299,sphere,NA,Regular
citrate/isocitrate,C13-label-6,6.666667,0.0054,citrate/isocitrate,5.692142312,CFTr,monolayer,treated,C13 glucose
citrate/isocitrate,C13-label-6,51.33333,0.012,citrate/isocitrate,48.49298231,CFTr,Sphere,NA,C13 glucose
citrate/isocitrate,C13-label-6,14.33333,0.0082,citrate/isocitrate,13.95219841,CFTr,monolayer,treated,Regular
citrate/isocitrate,C13-label-6,0,0,citrate/isocitrate,-1.07745858,CFTr,monolayer,NA,C13 glucose
citrate/isocitrate,C13-label-6,7.666667,0.0046,citrate/isocitrate,7.611463583,CFTr,monolayer,NA,Regular
citrate/isocitrate,C13-label-6,0,0,citrate/isocitrate,-1.160077815,H1299,monolayer,NA,C13 glucose
citrate/isocitrate,C13-label-6,7.516775,0.0097,citrate/isocitrate,7.653285363,H1299,monolayer,NA,Regular
citrate/isocitrate,C13-label-6,0,0,citrate/isocitrate,-3.019225182,H1299,sphere,NA,C13 glucose
citrate/isocitrate,C13-label-6,41.9717,0.027,citrate/isocitrate,41.27578602,QC,NA,NA,NA
citrate/isocitrate,C13-label-6,31.33333,0.06,citrate/isocitrate,31.73747079,H1299,monolayer,NA,C13 glucose
citrate/isocitrate,C13-label-6,29.33333,0.0162,citrate/isocitrate,29.35287259,CFTr,monolayer,treated,Regular
citrate/isocitrate,C13-label-6,0,0,citrate/isocitrate,-0.085358828,CFTr,Sphere,treated,Regular
citrate/isocitrate,C13-label-6,21.66667,0.0159,citrate/isocitrate,20.48018194,CFTr,Sphere,treated,C13 glucose
citrate/isocitrate,C13-label-6,0,0,citrate/isocitrate,-0.437631731,CFTr,monolayer,treated,C13 glucose
citrate/isocitrate,C13-label-6,22.88416,0.026,citrate/isocitrate,22.45390261,CFTr,Sphere,treated,C13 glucose
citrate/isocitrate,C13-label-6,7,0.0109,citrate/isocitrate,6.670618642,H1299,monolayer,NA,C13 glucose
citrate/isocitrate,C13-label-6,22.36985,0.0385,citrate/isocitrate,22.77099974,CFTr,Sphere,treated,Regular
citrate/isocitrate,C13-label-6,0,0,citrate/isocitrate,-1.484291281,CFTr,Sphere,NA,Regular
citrate/isocitrate,C13-label-6,14.03238,0.0069,citrate/isocitrate,13.19661524,QC,NA,NA,NA
citrate/isocitrate,C13-label-6,5.333333,0.0952,citrate/isocitrate,5.290027116,QC,NA,NA,NA
citrate/isocitrate,C13-label-6,0,0,citrate/isocitrate,-1.27E-05,Water,NA,NA,NA
citrate/isocitrate,C13-label-6,6,0.2111,citrate/isocitrate,5.952075501,Metmix,NA,NA,NA
citrate/isocitrate,C13-label-6,0,0,citrate/isocitrate,-1.12E-05,ACN,NA,NA,NA
citrate/isocitrate,C13-label-6,0,0,citrate/isocitrate,-4.32E-06,Water,NA,NA,NA
citrate/isocitrate,C13-label-6,0,0,citrate/isocitrate,-10.20162081,CFTr,Sphere,NA,C13 glucose
citrate/isocitrate,C13-label-6,0,0,citrate/isocitrate,-0.350356817,CFTr,monolayer,NA,Regular
citrate/isocitrate,C13-label-6,21.66667,0.012,citrate/isocitrate,21.6142768,QC,NA,NA,NA
citrate/isocitrate,C13-label-6,24.85696,0.0192,citrate/isocitrate,24.72275988,QC,NA,NA,NA
citrate/isocitrate,C13-label-6,0,0,citrate/isocitrate,-4.32E-06,Metmix,NA,NA,NA
citrate/isocitrate,C13-label-6,6.666667,0.0041,citrate/isocitrate,6.234398263,CFTr,monolayer,NA,Regular
citrate/isocitrate,C13-label-6,46.55339,0.015,citrate/isocitrate,43.11553324,H1299,sphere,NA,C13 glucose
citrate/isocitrate,C13-label-5,0,0,citrate/isocitrate,-0.960787393,CFTr,Sphere,treated,Regular
citrate/isocitrate,C13-label-5,74.62557,0.0101,citrate/isocitrate,76.34744661,CFTr,Sphere,NA,Regular
citrate/isocitrate,C13-label-5,21.14549,0.004,citrate/isocitrate,21.22840448,H1299,sphere,NA,Regular
citrate/isocitrate,C13-label-5,0,0,citrate/isocitrate,-0.111735405,H1299,sphere,NA,Regular
citrate/isocitrate,C13-label-5,0,0,citrate/isocitrate,-0.093912394,H1299,monolayer,NA,Regular
citrate/isocitrate,C13-label-5,25.73933,0.0174,citrate/isocitrate,25.47208843,CFTr,monolayer,NA,C13 glucose
citrate/isocitrate,C13-label-5,0,0,citrate/isocitrate,0.020476632,H1299,monolayer,NA,Regular
citrate/isocitrate,C13-label-5,67.11324,0.0093,citrate/isocitrate,50.99905141,CFTr,Sphere,NA,C13 glucose
citrate/isocitrate,C13-label-5,0,0,citrate/isocitrate,-0.452335985,CFTr,Sphere,NA,Regular
citrate/isocitrate,C13-label-5,0,0,citrate/isocitrate,-1.562729635,QC,NA,NA,NA
citrate/isocitrate,C13-label-5,0,0,citrate/isocitrate,-0.000398511,Water,NA,NA,NA
citrate/isocitrate,C13-label-5,132.082,0.043,citrate/isocitrate,130.7442297,H1299,sphere,NA,C13 glucose
citrate/isocitrate,C13-label-5,22.96933,0.024,citrate/isocitrate,21.23806859,CFTr,monolayer,treated,C13 glucose
citrate/isocitrate,C13-label-5,14.33333,0.0091,citrate/isocitrate,14.51002253,CFTr,monolayer,treated,Regular
citrate/isocitrate,C13-label-5,24.2994,0.0135,citrate/isocitrate,23.54813688,QC,NA,NA,NA
citrate/isocitrate,C13-label-5,21.33333,0.0152,citrate/isocitrate,19.18887183,CFTr,monolayer,NA,C13 glucose
citrate/isocitrate,C13-label-5,30.33333,0.0117,citrate/isocitrate,26.07797289,CFTr,Sphere,treated,C13 glucose
citrate/isocitrate,C13-label-5,0,0,citrate/isocitrate,-0.175642378,H1299,sphere,NA,Regular
citrate/isocitrate,C13-label-5,0,0,citrate/isocitrate,-3.031655441,CFTr,monolayer,treated,C13 glucose
citrate/isocitrate,C13-label-5,0,0,citrate/isocitrate,-7.797990871,CFTr,Sphere,NA,C13 glucose
citrate/isocitrate,C13-label-5,30.30625,0.0181,citrate/isocitrate,30.85890264,CFTr,monolayer,treated,Regular
citrate/isocitrate,C13-label-5,54.33834,0.0469,citrate/isocitrate,54.77848448,CFTr,monolayer,NA,C13 glucose
citrate/isocitrate,C13-label-5,13,0.008,citrate/isocitrate,13.23183527,CFTr,monolayer,NA,Regular
citrate/isocitrate,C13-label-5,47.8825,0.0715,citrate/isocitrate,47.67235704,H1299,monolayer,NA,C13 glucose
citrate/isocitrate,C13-label-5,0,0,citrate/isocitrate,0.011222207,H1299,monolayer,NA,Regular
citrate/isocitrate,C13-label-5,11.30266,0.0047,citrate/isocitrate,6.535387952,H1299,sphere,NA,C13 glucose
citrate/isocitrate,C13-label-5,15,0.0087,citrate/isocitrate,13.22936313,QC,NA,NA,NA
citrate/isocitrate,C13-label-5,12.33333,0.0242,citrate/isocitrate,12.78538377,H1299,monolayer,NA,C13 glucose
citrate/isocitrate,C13-label-5,27.11483,0.0153,citrate/isocitrate,27.73383597,CFTr,monolayer,treated,Regular
citrate/isocitrate,C13-label-5,0,0,citrate/isocitrate,-0.365598913,CFTr,Sphere,treated,Regular
citrate/isocitrate,C13-label-5,108.6053,0.0862,citrate/isocitrate,111.1123345,CFTr,Sphere,treated,C13 glucose
citrate/isocitrate,C13-label-5,8.666667,0.0133,citrate/isocitrate,8.154558625,CFTr,monolayer,treated,C13 glucose
citrate/isocitrate,C13-label-5,58.16484,0.0688,citrate/isocitrate,59.37403042,CFTr,Sphere,treated,C13 glucose
citrate/isocitrate,C13-label-5,6,0.0077,citrate/isocitrate,4.725338026,H1299,monolayer,NA,C13 glucose
citrate/isocitrate,C13-label-5,0,0,citrate/isocitrate,-0.087211361,CFTr,Sphere,treated,Regular
citrate/isocitrate,C13-label-5,98.94376,0.0066,citrate/isocitrate,101.9665377,CFTr,Sphere,NA,Regular
citrate/isocitrate,C13-label-5,39.63599,0.0205,citrate/isocitrate,39.43077135,QC,NA,NA,NA
citrate/isocitrate,C13-label-5,0,0,citrate/isocitrate,-0.253604667,QC,NA,NA,NA
citrate/isocitrate,C13-label-5,0,0,citrate/isocitrate,-5.53E-05,Water,NA,NA,NA
citrate/isocitrate,C13-label-5,10.33333,0.3771,citrate/isocitrate,10.63495772,Metmix,NA,NA,NA
citrate/isocitrate,C13-label-5,0,0,citrate/isocitrate,-4.85E-05,ACN,NA,NA,NA
citrate/isocitrate,C13-label-5,0,0,citrate/isocitrate,-1.88E-05,Water,NA,NA,NA
citrate/isocitrate,C13-label-5,267.7782,0.049,citrate/isocitrate,260.2209315,CFTr,Sphere,NA,C13 glucose
citrate/isocitrate,C13-label-5,23.47882,0.0202,citrate/isocitrate,24.17756575,CFTr,monolayer,NA,Regular
citrate/isocitrate,C13-label-5,0,0,citrate/isocitrate,-1.36105708,QC,NA,NA,NA
citrate/isocitrate,C13-label-5,38.66667,0.0308,citrate/isocitrate,39.6039477,QC,NA,NA,NA
citrate/isocitrate,C13-label-5,0,0,citrate/isocitrate,-1.88E-05,Metmix,NA,NA,NA
citrate/isocitrate,C13-label-5,6,0.0034,citrate/isocitrate,5.149306091,CFTr,monolayer,NA,Regular
citrate/isocitrate,C13-label-5,30.6497,0.0078,citrate/isocitrate,22.51726457,H1299,sphere,NA,C13 glucose
citrate/isocitrate,C13-label-4,36.33333,0.0236,citrate/isocitrate,37.83586276,CFTr,Sphere,treated,Regular
citrate/isocitrate,C13-label-4,19,0.0025,citrate/isocitrate,19.01777841,CFTr,Sphere,NA,Regular
citrate/isocitrate,C13-label-4,17.66667,0.0034,citrate/isocitrate,17.64166975,H1299,sphere,NA,Regular
citrate/isocitrate,C13-label-4,0,0,citrate/isocitrate,-0.251471488,H1299,sphere,NA,Regular
citrate/isocitrate,C13-label-4,0,0,citrate/isocitrate,-0.485621247,H1299,monolayer,NA,Regular
citrate/isocitrate,C13-label-4,0,0,citrate/isocitrate,-9.940950086,CFTr,monolayer,NA,C13 glucose
citrate/isocitrate,C13-label-4,0,0,citrate/isocitrate,-0.497249071,H1299,monolayer,NA,Regular
citrate/isocitrate,C13-label-4,515.2547,0.0873,citrate/isocitrate,480.8048506,CFTr,Sphere,NA,C13 glucose
citrate/isocitrate,C13-label-4,9.333333,0.0012,citrate/isocitrate,9.530755252,CFTr,Sphere,NA,Regular
citrate/isocitrate,C13-label-4,55,0.0238,citrate/isocitrate,52.5936388,QC,NA,NA,NA
citrate/isocitrate,C13-label-4,0,0.0001,citrate/isocitrate,0.001591964,Water,NA,NA,NA
citrate/isocitrate,C13-label-4,148.1116,0.043,citrate/isocitrate,130.7871938,H1299,sphere,NA,C13 glucose
citrate/isocitrate,C13-label-4,63.87169,0.0693,citrate/isocitrate,61.35239327,CFTr,monolayer,treated,C13 glucose
citrate/isocitrate,C13-label-4,6,0.0036,citrate/isocitrate,5.789024472,CFTr,monolayer,treated,Regular
citrate/isocitrate,C13-label-4,36.66667,0.0189,citrate/isocitrate,33.1131576,QC,NA,NA,NA
citrate/isocitrate,C13-label-4,60.22571,0.0438,citrate/isocitrate,55.18298011,CFTr,monolayer,NA,C13 glucose
citrate/isocitrate,C13-label-4,100.7157,0.0364,citrate/isocitrate,81.28060077,CFTr,Sphere,treated,C13 glucose
citrate/isocitrate,C13-label-4,0,0,citrate/isocitrate,-0.149721246,H1299,sphere,NA,Regular
citrate/isocitrate,C13-label-4,79.94464,0.0715,citrate/isocitrate,74.79731391,CFTr,monolayer,treated,C13 glucose
citrate/isocitrate,C13-label-4,278.7201,0.0633,citrate/isocitrate,256.3663978,CFTr,Sphere,NA,C13 glucose
citrate/isocitrate,C13-label-4,12.66667,0.0077,citrate/isocitrate,13.09858042,CFTr,monolayer,treated,Regular
citrate/isocitrate,C13-label-4,22.48401,0.013,citrate/isocitrate,15.13324252,CFTr,monolayer,NA,C13 glucose
citrate/isocitrate,C13-label-4,0,0,citrate/isocitrate,-0.43667245,CFTr,monolayer,NA,Regular
citrate/isocitrate,C13-label-4,32.62877,0.0443,citrate/isocitrate,29.53274462,H1299,monolayer,NA,C13 glucose
